eventType,eventID,parentEventID,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,informationWithheld,dataGeneralizations,samplingProtocol,eventDate,eventRemarks,locationID,continent,countryCode,locality,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,georeferenceRemarks,collectionCode,basisOfRecord,recordedBy,individualCount,sex,lifeStage,behavior,occurrenceStatus,occurrenceRemarks,scientificName,kingdom,phylum,class,order,taxonRank,vernacularName,nomenclaturalCode
occurrence,INBO:MEETNET:OCC:0140714,INBO:MEETNET:EVENT:009064,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,2,unknown,adult,present,present,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0140715,INBO:MEETNET:EVENT:009064,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0140716,INBO:MEETNET:EVENT:009064,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0140717,INBO:MEETNET:EVENT:009064,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0140718,INBO:MEETNET:EVENT:009064,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0701434,INBO:MEETNET:EVENT:210587,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,4,male,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0701435,INBO:MEETNET:EVENT:210587,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,2,female,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0701436,INBO:MEETNET:EVENT:210587,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,copula,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0701437,INBO:MEETNET:EVENT:210587,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0701438,INBO:MEETNET:EVENT:210587,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0701439,INBO:MEETNET:EVENT:210587,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0701440,INBO:MEETNET:EVENT:210587,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0635707,INBO:MEETNET:EVENT:192356,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,3,male,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0635708,INBO:MEETNET:EVENT:192356,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0635709,INBO:MEETNET:EVENT:192356,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0635710,INBO:MEETNET:EVENT:192356,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0635711,INBO:MEETNET:EVENT:192356,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0635712,INBO:MEETNET:EVENT:192356,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0635713,INBO:MEETNET:EVENT:192356,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0749185,INBO:MEETNET:EVENT:231041,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0749186,INBO:MEETNET:EVENT:231041,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0749187,INBO:MEETNET:EVENT:231041,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0749181,INBO:MEETNET:EVENT:231041,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0749182,INBO:MEETNET:EVENT:231041,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0749183,INBO:MEETNET:EVENT:231041,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0749184,INBO:MEETNET:EVENT:231041,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0700761,INBO:MEETNET:EVENT:210120,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0700762,INBO:MEETNET:EVENT:210120,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0700763,INBO:MEETNET:EVENT:210120,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0700764,INBO:MEETNET:EVENT:210120,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0700765,INBO:MEETNET:EVENT:210120,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0700766,INBO:MEETNET:EVENT:210120,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0700767,INBO:MEETNET:EVENT:210120,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0646741,INBO:MEETNET:EVENT:195950,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,present,present,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0646742,INBO:MEETNET:EVENT:195950,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0646743,INBO:MEETNET:EVENT:195950,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0646744,INBO:MEETNET:EVENT:195950,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0646745,INBO:MEETNET:EVENT:195950,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0646746,INBO:MEETNET:EVENT:195950,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0646747,INBO:MEETNET:EVENT:195950,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0839378,INBO:MEETNET:EVENT:255484,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0839379,INBO:MEETNET:EVENT:255484,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0839380,INBO:MEETNET:EVENT:255484,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0839381,INBO:MEETNET:EVENT:255484,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0839382,INBO:MEETNET:EVENT:255484,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0839383,INBO:MEETNET:EVENT:255484,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0839384,INBO:MEETNET:EVENT:255484,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0898709,INBO:MEETNET:EVENT:281626,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0898710,INBO:MEETNET:EVENT:281626,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0898711,INBO:MEETNET:EVENT:281626,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0898712,INBO:MEETNET:EVENT:281626,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,present,present,casual observation,Orthetrum cancellatum,Animalia,Arthropoda,Insecta,Odonata,species,Gewone oeverlibel,ICZN
occurrence,INBO:MEETNET:OCC:0898713,INBO:MEETNET:EVENT:281626,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,2,unknown,adult,present,present,casual observation,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0898714,INBO:MEETNET:EVENT:281626,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0898715,INBO:MEETNET:EVENT:281626,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0898716,INBO:MEETNET:EVENT:281626,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0898717,INBO:MEETNET:EVENT:281626,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0138829,INBO:MEETNET:EVENT:008768,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,3,unknown,adult,present,present,casual observation,Pyrrhosoma nymphula,Animalia,Arthropoda,Insecta,Odonata,species,Vuurjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0138830,INBO:MEETNET:EVENT:008768,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,present,present,casual observation,Erythromma najas,Animalia,Arthropoda,Insecta,Odonata,species,Grote roodoogjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0138831,INBO:MEETNET:EVENT:008768,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,11,unknown,adult,present,present,casual observation,Ischnura elegans,Animalia,Arthropoda,Insecta,Odonata,species,Lantaarntje,ICZN
occurrence,INBO:MEETNET:OCC:0138832,INBO:MEETNET:EVENT:008768,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,present,present,casual observation,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0138833,INBO:MEETNET:EVENT:008768,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,2,unknown,adult,present,present,casual observation,Anax imperator,Animalia,Arthropoda,Insecta,Odonata,species,Grote keizerlibel,ICZN
occurrence,INBO:MEETNET:OCC:0138834,INBO:MEETNET:EVENT:008768,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,present,present,casual observation,Brachytron pratense,Animalia,Arthropoda,Insecta,Odonata,species,Glassnijder,ICZN
occurrence,INBO:MEETNET:OCC:0138841,INBO:MEETNET:EVENT:008768,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0138842,INBO:MEETNET:EVENT:008768,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0138843,INBO:MEETNET:EVENT:008768,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0138844,INBO:MEETNET:EVENT:008768,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0138845,INBO:MEETNET:EVENT:008768,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,3,unknown,adult,present,present,casual observation,Orthetrum cancellatum,Animalia,Arthropoda,Insecta,Odonata,species,Gewone oeverlibel,ICZN
occurrence,INBO:MEETNET:OCC:0138835,INBO:MEETNET:EVENT:008768,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,7,unknown,adult,present,present,casual observation,Libellula fulva,Animalia,Arthropoda,Insecta,Odonata,species,Bruine korenbout,ICZN
occurrence,INBO:MEETNET:OCC:0138836,INBO:MEETNET:EVENT:008768,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,present,present,casual observation,Libellula quadrimaculata,Animalia,Arthropoda,Insecta,Odonata,species,Viervlek,ICZN
occurrence,INBO:MEETNET:OCC:0138837,INBO:MEETNET:EVENT:008768,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,17,unknown,adult,present,present,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0138838,INBO:MEETNET:EVENT:008768,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,2,male,adult,present,present,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0138839,INBO:MEETNET:EVENT:008768,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0138840,INBO:MEETNET:EVENT:008768,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0814859,INBO:MEETNET:EVENT:250188,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,23,male,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0814860,INBO:MEETNET:EVENT:250188,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,4,female,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0814861,INBO:MEETNET:EVENT:250188,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,5,male,adult,present,present,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0814862,INBO:MEETNET:EVENT:250188,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,4,female,adult,present,present,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0814863,INBO:MEETNET:EVENT:250188,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0814864,INBO:MEETNET:EVENT:250188,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0814865,INBO:MEETNET:EVENT:250188,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0814866,INBO:MEETNET:EVENT:250188,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0814867,INBO:MEETNET:EVENT:250188,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0701145,INBO:MEETNET:EVENT:210369,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0701146,INBO:MEETNET:EVENT:210369,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0701147,INBO:MEETNET:EVENT:210369,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0701141,INBO:MEETNET:EVENT:210369,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,12,male,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0701142,INBO:MEETNET:EVENT:210369,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,7,female,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0701143,INBO:MEETNET:EVENT:210369,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0701144,INBO:MEETNET:EVENT:210369,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0745603,INBO:MEETNET:EVENT:230082,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
