id	collectionCode	basisOfRecord	occurrenceID	recordedBy	individualCount	sex	lifeStage	behavior	occurrenceStatus	occurrenceRemarks	eventID	scientificName	kingdom	phylum	class	order	taxonRank	vernacularName	nomenclaturalCode
INBO:MEETNET:EVENT:007119	meetnetten	HumanObservation	INBO:MEETNET:OCC:0126752	https://meetnetten.be	0	unknown	imago	present	absent	target species	INBO:MEETNET:EVENT:007119	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:007119	meetnetten	HumanObservation	INBO:MEETNET:OCC:0126753	https://meetnetten.be	78	unknown	adult	copula	present	target species	INBO:MEETNET:EVENT:007119	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:007119	meetnetten	HumanObservation	INBO:MEETNET:OCC:0126754	https://meetnetten.be	0	female	adult	egg laying	absent	target species	INBO:MEETNET:EVENT:007119	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:007119	meetnetten	HumanObservation	INBO:MEETNET:OCC:0126755	https://meetnetten.be	0	unknown	exuviae	present	absent	target species	INBO:MEETNET:EVENT:007119	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:007119	meetnetten	HumanObservation	INBO:MEETNET:OCC:0126756	https://meetnetten.be	7	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:007119	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:231443	meetnetten	HumanObservation	INBO:MEETNET:OCC:0751799	https://meetnetten.be	0	male	adult	present	absent	casual observation	INBO:MEETNET:EVENT:231443	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:231443	meetnetten	HumanObservation	INBO:MEETNET:OCC:0751800	https://meetnetten.be	0	female	adult	present	absent	casual observation	INBO:MEETNET:EVENT:231443	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:231443	meetnetten	HumanObservation	INBO:MEETNET:OCC:0751801	https://meetnetten.be	0	unknown	adult	present	absent	casual observation	INBO:MEETNET:EVENT:231443	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:231443	meetnetten	HumanObservation	INBO:MEETNET:OCC:0751802	https://meetnetten.be	0	unknown	imago	present	absent	casual observation	INBO:MEETNET:EVENT:231443	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:231443	meetnetten	HumanObservation	INBO:MEETNET:OCC:0751803	https://meetnetten.be	0	unknown	adult	copula	absent	casual observation	INBO:MEETNET:EVENT:231443	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:231443	meetnetten	HumanObservation	INBO:MEETNET:OCC:0751804	https://meetnetten.be	0	female	adult	egg laying	absent	casual observation	INBO:MEETNET:EVENT:231443	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:231443	meetnetten	HumanObservation	INBO:MEETNET:OCC:0751805	https://meetnetten.be	0	unknown	exuviae	present	absent	casual observation	INBO:MEETNET:EVENT:231443	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:255436	meetnetten	HumanObservation	INBO:MEETNET:OCC:0839067	https://meetnetten.be	0	unknown	adult	present	absent	target species	INBO:MEETNET:EVENT:255436	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:255436	meetnetten	HumanObservation	INBO:MEETNET:OCC:0839068	https://meetnetten.be	0	unknown	imago	present	absent	target species	INBO:MEETNET:EVENT:255436	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:255436	meetnetten	HumanObservation	INBO:MEETNET:OCC:0839069	https://meetnetten.be	0	unknown	adult	copula	absent	target species	INBO:MEETNET:EVENT:255436	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:255436	meetnetten	HumanObservation	INBO:MEETNET:OCC:0839070	https://meetnetten.be	0	female	adult	egg laying	absent	target species	INBO:MEETNET:EVENT:255436	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:255436	meetnetten	HumanObservation	INBO:MEETNET:OCC:0839071	https://meetnetten.be	0	unknown	exuviae	present	absent	target species	INBO:MEETNET:EVENT:255436	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:255436	meetnetten	HumanObservation	INBO:MEETNET:OCC:0839065	https://meetnetten.be	1	male	adult	present	present	target species	INBO:MEETNET:EVENT:255436	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:255436	meetnetten	HumanObservation	INBO:MEETNET:OCC:0839066	https://meetnetten.be	0	female	adult	present	absent	target species	INBO:MEETNET:EVENT:255436	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:007703	meetnetten	HumanObservation	INBO:MEETNET:OCC:0131582	https://meetnetten.be	29	male	adult	present	present	target species	INBO:MEETNET:EVENT:007703	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:007703	meetnetten	HumanObservation	INBO:MEETNET:OCC:0131583	https://meetnetten.be	15	female	adult	present	present	target species	INBO:MEETNET:EVENT:007703	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:007703	meetnetten	HumanObservation	INBO:MEETNET:OCC:0131584	https://meetnetten.be	0	unknown	adult	present	absent	target species	INBO:MEETNET:EVENT:007703	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:007703	meetnetten	HumanObservation	INBO:MEETNET:OCC:0131585	https://meetnetten.be	0	unknown	imago	present	absent	target species	INBO:MEETNET:EVENT:007703	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:007703	meetnetten	HumanObservation	INBO:MEETNET:OCC:0131586	https://meetnetten.be	8	unknown	adult	copula	present	target species	INBO:MEETNET:EVENT:007703	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:007703	meetnetten	HumanObservation	INBO:MEETNET:OCC:0131587	https://meetnetten.be	0	female	adult	egg laying	absent	target species	INBO:MEETNET:EVENT:007703	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:007703	meetnetten	HumanObservation	INBO:MEETNET:OCC:0131588	https://meetnetten.be	0	unknown	exuviae	present	absent	target species	INBO:MEETNET:EVENT:007703	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:007489	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129369	https://meetnetten.be	2	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:007489	Orthetrum cancellatum	Animalia	Arthropoda	Insecta	Odonata	species	Gewone oeverlibel	ICZN
INBO:MEETNET:EVENT:007489	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129370	https://meetnetten.be	2	female	adult	present	present	casual observation	INBO:MEETNET:EVENT:007489	Orthetrum cancellatum	Animalia	Arthropoda	Insecta	Odonata	species	Gewone oeverlibel	ICZN
INBO:MEETNET:EVENT:007489	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129363	https://meetnetten.be	14	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:007489	Anax imperator	Animalia	Arthropoda	Insecta	Odonata	species	Grote keizerlibel	ICZN
INBO:MEETNET:EVENT:007489	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129364	https://meetnetten.be	8	female	adult	present	present	casual observation	INBO:MEETNET:EVENT:007489	Anax imperator	Animalia	Arthropoda	Insecta	Odonata	species	Grote keizerlibel	ICZN
INBO:MEETNET:EVENT:007489	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129365	https://meetnetten.be	6	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:007489	Anax imperator	Animalia	Arthropoda	Insecta	Odonata	species	Grote keizerlibel	ICZN
INBO:MEETNET:EVENT:007489	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129366	https://meetnetten.be	3	female	adult	egg laying	present	casual observation	INBO:MEETNET:EVENT:007489	Anax imperator	Animalia	Arthropoda	Insecta	Odonata	species	Grote keizerlibel	ICZN
INBO:MEETNET:EVENT:007489	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129367	https://meetnetten.be	3	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:007489	Brachytron pratense	Animalia	Arthropoda	Insecta	Odonata	species	Glassnijder	ICZN
INBO:MEETNET:EVENT:007489	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129368	https://meetnetten.be	4	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:007489	Libellula quadrimaculata	Animalia	Arthropoda	Insecta	Odonata	species	Viervlek	ICZN
INBO:MEETNET:EVENT:007489	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129357	https://meetnetten.be	0	female	adult	egg laying	absent	target species	INBO:MEETNET:EVENT:007489	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:007489	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129358	https://meetnetten.be	0	unknown	exuviae	present	absent	target species	INBO:MEETNET:EVENT:007489	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:007489	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129359	https://meetnetten.be	10	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:007489	Cordulia aenea	Animalia	Arthropoda	Insecta	Odonata	species	Smaragdlibel	ICZN
INBO:MEETNET:EVENT:007489	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129360	https://meetnetten.be	1	unknown	imago	present	present	casual observation	INBO:MEETNET:EVENT:007489	Crocothemis erythraea	Animalia	Arthropoda	Insecta	Odonata	species	Vuurlibel	ICZN
INBO:MEETNET:EVENT:007489	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129361	https://meetnetten.be	4	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:007489	Enallagma cyathigerum	Animalia	Arthropoda	Insecta	Odonata	species	Watersnuffel	ICZN
INBO:MEETNET:EVENT:007489	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129362	https://meetnetten.be	250	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:007489	Ischnura elegans	Animalia	Arthropoda	Insecta	Odonata	species	Lantaarntje	ICZN
INBO:MEETNET:EVENT:007489	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129352	https://meetnetten.be	0	male	adult	present	absent	target species	INBO:MEETNET:EVENT:007489	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:007489	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129353	https://meetnetten.be	0	female	adult	present	absent	target species	INBO:MEETNET:EVENT:007489	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:007489	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129354	https://meetnetten.be	41	unknown	adult	present	present	target species	INBO:MEETNET:EVENT:007489	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:007489	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129355	https://meetnetten.be	0	unknown	imago	present	absent	target species	INBO:MEETNET:EVENT:007489	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:007489	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129356	https://meetnetten.be	3	unknown	adult	copula	present	target species	INBO:MEETNET:EVENT:007489	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:009065	meetnetten	HumanObservation	INBO:MEETNET:OCC:0140719	https://meetnetten.be	0	male	adult	present	absent	target species	INBO:MEETNET:EVENT:009065	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:009065	meetnetten	HumanObservation	INBO:MEETNET:OCC:0140720	https://meetnetten.be	0	female	adult	present	absent	target species	INBO:MEETNET:EVENT:009065	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:009065	meetnetten	HumanObservation	INBO:MEETNET:OCC:0140721	https://meetnetten.be	0	unknown	adult	present	absent	target species	INBO:MEETNET:EVENT:009065	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:009065	meetnetten	HumanObservation	INBO:MEETNET:OCC:0140722	https://meetnetten.be	0	unknown	imago	present	absent	target species	INBO:MEETNET:EVENT:009065	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:009065	meetnetten	HumanObservation	INBO:MEETNET:OCC:0140723	https://meetnetten.be	0	unknown	adult	copula	absent	target species	INBO:MEETNET:EVENT:009065	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:009065	meetnetten	HumanObservation	INBO:MEETNET:OCC:0140724	https://meetnetten.be	0	female	adult	egg laying	absent	target species	INBO:MEETNET:EVENT:009065	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:009065	meetnetten	HumanObservation	INBO:MEETNET:OCC:0140725	https://meetnetten.be	0	unknown	exuviae	present	absent	target species	INBO:MEETNET:EVENT:009065	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:249021	meetnetten	HumanObservation	INBO:MEETNET:OCC:0809334	https://meetnetten.be	0	male	adult	present	absent	casual observation	INBO:MEETNET:EVENT:249021	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:249021	meetnetten	HumanObservation	INBO:MEETNET:OCC:0809335	https://meetnetten.be	0	female	adult	present	absent	casual observation	INBO:MEETNET:EVENT:249021	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:249021	meetnetten	HumanObservation	INBO:MEETNET:OCC:0809336	https://meetnetten.be	0	unknown	adult	present	absent	casual observation	INBO:MEETNET:EVENT:249021	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:249021	meetnetten	HumanObservation	INBO:MEETNET:OCC:0809337	https://meetnetten.be	0	unknown	imago	present	absent	casual observation	INBO:MEETNET:EVENT:249021	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:249021	meetnetten	HumanObservation	INBO:MEETNET:OCC:0809338	https://meetnetten.be	0	unknown	adult	copula	absent	casual observation	INBO:MEETNET:EVENT:249021	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:249021	meetnetten	HumanObservation	INBO:MEETNET:OCC:0809339	https://meetnetten.be	0	female	adult	egg laying	absent	casual observation	INBO:MEETNET:EVENT:249021	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:249021	meetnetten	HumanObservation	INBO:MEETNET:OCC:0809340	https://meetnetten.be	0	unknown	exuviae	present	absent	casual observation	INBO:MEETNET:EVENT:249021	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:249021	meetnetten	HumanObservation	INBO:MEETNET:OCC:0809341	https://meetnetten.be	14	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:249021	Coenagrion puella	Animalia	Arthropoda	Insecta	Odonata	species	Azuurwaterjuffer	ICZN
INBO:MEETNET:EVENT:249021	meetnetten	HumanObservation	INBO:MEETNET:OCC:0809342	https://meetnetten.be	6	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:249021	Pyrrhosoma nymphula	Animalia	Arthropoda	Insecta	Odonata	species	Vuurjuffer	ICZN
INBO:MEETNET:EVENT:193657	meetnetten	HumanObservation	INBO:MEETNET:OCC:0641343	https://meetnetten.be	6	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:193657	Coenagrion puella	Animalia	Arthropoda	Insecta	Odonata	species	Azuurwaterjuffer	ICZN
INBO:MEETNET:EVENT:193657	meetnetten	HumanObservation	INBO:MEETNET:OCC:0641344	https://meetnetten.be	1	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:193657	Platycnemis pennipes	Animalia	Arthropoda	Insecta	Odonata	species	Blauwe breedscheenjuffer	ICZN
INBO:MEETNET:EVENT:193657	meetnetten	HumanObservation	INBO:MEETNET:OCC:0641345	https://meetnetten.be	5	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:193657	Ischnura elegans	Animalia	Arthropoda	Insecta	Odonata	species	Lantaarntje	ICZN
INBO:MEETNET:EVENT:193657	meetnetten	HumanObservation	INBO:MEETNET:OCC:0641346	https://meetnetten.be	2	unknown	adult	copula	present	casual observation	INBO:MEETNET:EVENT:193657	Ischnura elegans	Animalia	Arthropoda	Insecta	Odonata	species	Lantaarntje	ICZN
INBO:MEETNET:EVENT:193657	meetnetten	HumanObservation	INBO:MEETNET:OCC:0641347	https://meetnetten.be	7	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:193657	Libellula quadrimaculata	Animalia	Arthropoda	Insecta	Odonata	species	Viervlek	ICZN
INBO:MEETNET:EVENT:193657	meetnetten	HumanObservation	INBO:MEETNET:OCC:0641348	https://meetnetten.be	3	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:193657	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:193657	meetnetten	HumanObservation	INBO:MEETNET:OCC:0641361	https://meetnetten.be	0	female	adult	egg laying	absent	target species	INBO:MEETNET:EVENT:193657	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:193657	meetnetten	HumanObservation	INBO:MEETNET:OCC:0641362	https://meetnetten.be	0	unknown	exuviae	present	absent	target species	INBO:MEETNET:EVENT:193657	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:193657	meetnetten	HumanObservation	INBO:MEETNET:OCC:0641355	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:193657	Calopteryx splendens	Animalia	Arthropoda	Insecta	Odonata	species	Weidebeekjuffer	ICZN
INBO:MEETNET:EVENT:193657	meetnetten	HumanObservation	INBO:MEETNET:OCC:0641356	https://meetnetten.be	0	male	adult	present	absent	target species	INBO:MEETNET:EVENT:193657	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:193657	meetnetten	HumanObservation	INBO:MEETNET:OCC:0641357	https://meetnetten.be	0	female	adult	present	absent	target species	INBO:MEETNET:EVENT:193657	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:193657	meetnetten	HumanObservation	INBO:MEETNET:OCC:0641358	https://meetnetten.be	0	unknown	adult	present	absent	target species	INBO:MEETNET:EVENT:193657	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:193657	meetnetten	HumanObservation	INBO:MEETNET:OCC:0641359	https://meetnetten.be	0	unknown	imago	present	absent	target species	INBO:MEETNET:EVENT:193657	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:193657	meetnetten	HumanObservation	INBO:MEETNET:OCC:0641360	https://meetnetten.be	0	unknown	adult	copula	absent	target species	INBO:MEETNET:EVENT:193657	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:193657	meetnetten	HumanObservation	INBO:MEETNET:OCC:0641349	https://meetnetten.be	1	female	adult	present	present	casual observation	INBO:MEETNET:EVENT:193657	Sympetrum sanguineum	Animalia	Arthropoda	Insecta	Odonata	species	Bloedrode heidelibel	ICZN
INBO:MEETNET:EVENT:193657	meetnetten	HumanObservation	INBO:MEETNET:OCC:0641350	https://meetnetten.be	7	unknown	imago	present	present	casual observation	INBO:MEETNET:EVENT:193657	Sympetrum sanguineum	Animalia	Arthropoda	Insecta	Odonata	species	Bloedrode heidelibel	ICZN
INBO:MEETNET:EVENT:193657	meetnetten	HumanObservation	INBO:MEETNET:OCC:0641351	https://meetnetten.be	2	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:193657	Orthetrum cancellatum	Animalia	Arthropoda	Insecta	Odonata	species	Gewone oeverlibel	ICZN
INBO:MEETNET:EVENT:193657	meetnetten	HumanObservation	INBO:MEETNET:OCC:0641352	https://meetnetten.be	2	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:193657	Lestes sponsa	Animalia	Arthropoda	Insecta	Odonata	species	Gewone pantserjuffer	ICZN
INBO:MEETNET:EVENT:193657	meetnetten	HumanObservation	INBO:MEETNET:OCC:0641353	https://meetnetten.be	4	female	adult	present	present	casual observation	INBO:MEETNET:EVENT:193657	Lestes sponsa	Animalia	Arthropoda	Insecta	Odonata	species	Gewone pantserjuffer	ICZN
INBO:MEETNET:EVENT:193657	meetnetten	HumanObservation	INBO:MEETNET:OCC:0641354	https://meetnetten.be	4	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:193657	Lestes sponsa	Animalia	Arthropoda	Insecta	Odonata	species	Gewone pantserjuffer	ICZN
INBO:MEETNET:EVENT:278480	meetnetten	HumanObservation	INBO:MEETNET:OCC:0885211	https://meetnetten.be	3	male	adult	present	present	target species	INBO:MEETNET:EVENT:278480	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:278480	meetnetten	HumanObservation	INBO:MEETNET:OCC:0885212	https://meetnetten.be	2	female	adult	present	present	target species	INBO:MEETNET:EVENT:278480	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:278480	meetnetten	HumanObservation	INBO:MEETNET:OCC:0885213	https://meetnetten.be	0	unknown	adult	present	absent	target species	INBO:MEETNET:EVENT:278480	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:278480	meetnetten	HumanObservation	INBO:MEETNET:OCC:0885214	https://meetnetten.be	0	unknown	imago	present	absent	target species	INBO:MEETNET:EVENT:278480	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:278480	meetnetten	HumanObservation	INBO:MEETNET:OCC:0885215	https://meetnetten.be	0	unknown	adult	copula	absent	target species	INBO:MEETNET:EVENT:278480	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:278480	meetnetten	HumanObservation	INBO:MEETNET:OCC:0885216	https://meetnetten.be	0	female	adult	egg laying	absent	target species	INBO:MEETNET:EVENT:278480	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:278480	meetnetten	HumanObservation	INBO:MEETNET:OCC:0885217	https://meetnetten.be	0	unknown	exuviae	present	absent	target species	INBO:MEETNET:EVENT:278480	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:228739	meetnetten	HumanObservation	INBO:MEETNET:OCC:0735738	https://meetnetten.be	44	unknown	adult	present	present	target species	INBO:MEETNET:EVENT:228739	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:228739	meetnetten	HumanObservation	INBO:MEETNET:OCC:0735739	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:228739	Brachytron pratense	Animalia	Arthropoda	Insecta	Odonata	species	Glassnijder	ICZN
INBO:MEETNET:EVENT:228739	meetnetten	HumanObservation	INBO:MEETNET:OCC:0735740	https://meetnetten.be	2	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:228739	Anax imperator	Animalia	Arthropoda	Insecta	Odonata	species	Grote keizerlibel	ICZN
INBO:MEETNET:EVENT:228739	meetnetten	HumanObservation	INBO:MEETNET:OCC:0735741	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:228739	Ischnura elegans	Animalia	Arthropoda	Insecta	Odonata	species	Lantaarntje	ICZN
INBO:MEETNET:EVENT:228739	meetnetten	HumanObservation	INBO:MEETNET:OCC:0735742	https://meetnetten.be	20	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:228739	Cordulia aenea	Animalia	Arthropoda	Insecta	Odonata	species	Smaragdlibel	ICZN
INBO:MEETNET:EVENT:228739	meetnetten	HumanObservation	INBO:MEETNET:OCC:0735743	https://meetnetten.be	10	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:228739	Libellula quadrimaculata	Animalia	Arthropoda	Insecta	Odonata	species	Viervlek	ICZN
INBO:MEETNET:EVENT:228739	meetnetten	HumanObservation	INBO:MEETNET:OCC:0735750	https://meetnetten.be	0	unknown	adult	copula	absent	target species	INBO:MEETNET:EVENT:228739	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:228739	meetnetten	HumanObservation	INBO:MEETNET:OCC:0735751	https://meetnetten.be	0	female	adult	egg laying	absent	target species	INBO:MEETNET:EVENT:228739	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
